complex_name,compound_group,smiles,experimental_pKD,covalent,fragment_screen,pb_valid_prepared,pb_valid_ref,suspected_artefact,sucos_shape,pocket_qcov,sucos_shape_pocket_qcov
A71EV2A-x5497a,x5497a,CN(C)C(=O)[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,4.0031,False,False,True,True,False,39.9161,95.6522,38.1806
A71EV2A-x5509a,x5509a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9835,False,False,True,True,False,41.9274,88.4615,37.0897
A71EV2A-x5512a,x5512a_x5512b,CSc1ccc(C(=O)Nc2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0583,False,False,True,True,False,38.246,76.9231,29.42
A71EV2A-x5512b,x5512a_x5512b,CSc1ccc(C(=O)Nc2ccncc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0583,False,False,True,True,False,33.2499,88.8889,29.5555
A71EV2A-x5525a,x5525a_x5525b,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9559,False,False,True,True,False,40.0018,88.4615,35.3862
A71EV2A-x5525b,x5525a_x5525b,CSc1ccc(-c2cc[nH]n2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9559,False,False,True,True,False,40.5605,92.3077,37.4405
A71EV2A-x5526a,x5526a,CSc1ccc(-c2ccccc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7576,False,False,True,True,False,44.795,88,39.4196
A71EV2A-x5533a,x5533a,CSc1ccc(OC2CC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,4.6744,False,False,True,True,False,39.4428,92,36.2874
A71EV2A-x5539a,x5539a_x5539b,CCSc1ccccc1OC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,43.9174,92,40.4041
A71EV2A-x5539b,x5539a_x5539b,CCSc1ccccc1OC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,45.4006,87.5,39.7255
A71EV2A-x5544a,x5544a,CSc1ncnc(-c2cn[nH]c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.5799,False,False,True,True,False,36.5358,92.3077,33.7253
A71EV2A-x5550a,x5550a,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CC[C@H]2c2ccc(Cl)cc2)C1,4.0009,False,False,True,True,False,43.1604,95.6522,41.2839
A71EV2A-x5556a,x5556a,C[C@@H](c1ccc(Cl)c(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,4.0414,False,False,True,True,False,41.609,92,38.2803
A71EV2A-x5559a,x5559a,N#Cc1ccc(Br)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,4.4214,False,False,True,True,False,43.2168,91.6667,39.6154
A71EV2A-x5570a,x5570a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CSc3ccccc32)C1,4.129,False,False,True,True,False,45.0503,95.8333,43.1732
A71EV2A-x5572a,x5572a,Cc1ccc2ccccc2c1N1C[C@@H](C(N)=O)CCC1=O,3.9426,False,False,True,True,False,44.5172,95.2381,42.3973
A71EV2A-x5576a,x5576a_x5576b,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2N2CCCCC2)C1,,False,False,True,True,False,36.5724,91.3043,33.3922
A71EV2A-x5576b,x5576a_x5576b,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2N2CCCCC2)C1,,False,False,True,True,False,36.7336,95.4545,35.0639
A71EV2A-x5581a,x5581a,CSc1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.699,False,False,True,True,False,41.9643,92,38.6072
A71EV2A-x5584a,x5584a_x5584b,CN1CCc2cc(F)c(OC(=O)N3CCC[C@H](C(N)=O)C3)cc2C1,,False,False,True,True,False,41.8046,87.5,36.579
A71EV2A-x5584b,x5584a_x5584b,CN1CCc2cc(F)c(OC(=O)N3CCC[C@H](C(N)=O)C3)cc2C1,,False,False,True,True,False,40.8963,90.9091,37.1785
A71EV2A-x5594a,x5594a_x5594b,N#Cc1ccncc1OC(=O)N1CCC[C@H](C(N)=O)C1,4.5043,False,False,True,True,False,47.2333,91.3043,43.1261
A71EV2A-x5594b,x5594a_x5594b,N#Cc1ccncc1OC(=O)N1CCC[C@H](C(N)=O)C1,4.5043,False,False,True,True,False,46.751,95.6522,44.7183
A71EV2A-x5598a,x5598a_x5598b,CSc1ccc(N2CCOCC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,4.9249,False,False,True,True,False,37.6214,88.4615,33.2804
A71EV2A-x5598b,x5598a_x5598b,CSc1ccc(N2CCOCC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,4.9249,False,False,True,True,False,37.3671,92,34.3778
A71EV2A-x5599a,x5599a_x5599b,Cc1ccc2c(c1OC(=O)N1CCC[C@H](C(N)=O)C1)CCC2,4.4793,False,False,True,True,False,48.0825,91.6667,44.0756
A71EV2A-x5599b,x5599a_x5599b,Cc1ccc2c(c1OC(=O)N1CCC[C@H](C(N)=O)C1)CCC2,4.4793,False,False,True,True,False,43.9832,95.8333,42.1506
A71EV2A-x5604a,x5604a,CSc1ccc(-n2cccn2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0176,False,False,True,True,False,41.4544,88.4615,36.6712
A71EV2A-x5608a,x5608a_x5608b,NC(=O)[C@H]1CCC(=O)N(Cc2ccsc2)C1,3.7741,False,False,True,True,False,44.3421,95.4545,42.3265
A71EV2A-x5608b,x5608a_x5608b,NC(=O)[C@H]1CCC(=O)N(Cc2ccsc2)C1,3.7741,False,False,True,True,False,48.6779,95.2381,46.3599
A71EV2A-x5635a,x5635a_x5635b,NC(=O)[C@H]1CCC(=O)N(Cc2cc(F)cnc2C(F)(F)F)C1,4.3155,False,False,True,True,False,48.5483,92.3077,44.8138
A71EV2A-x5635b,x5635a_x5635b,NC(=O)[C@H]1CCC(=O)N(Cc2cc(F)cnc2C(F)(F)F)C1,4.3155,False,False,True,True,False,48.5825,95.4545,46.3742
A71EV2A-x5665a,x5665a,NC(=O)[C@H]1CCC(=O)N([C@@H](CC(F)(F)F)c2cc(Cl)cc(Cl)c2)C1,4.328,False,False,True,True,False,37.8549,92.3077,34.943
A71EV2A-x5666a,x5666a,CSc1ncnc(N2CCc3ccsc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7946,False,False,True,True,False,45.1116,88.4615,39.9064
A71EV2A-x5673a,x5673a,C[C@@H](c1cccc(Cl)c1F)N1C[C@@H](C(N)=O)CCC1=O,4.6326,False,False,True,True,False,41.1901,91.6667,37.7576
A71EV2A-x5676a,x5676a,CC[C@@H](c1ccc(Cl)c(Cl)c1)N1C[C@@H](C(N)=O)CCC1=O,4.0124,False,False,True,True,False,39.8466,95.8333,38.1863
A71EV2A-x5687a,x5687a,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CC2,6.1051,False,False,True,True,False,44.0906,92,40.5634
A71EV2A-x5699a,x5699a,CC[C@@H](c1cc(F)cc(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,4.7122,False,False,True,True,False,43.8648,92.5926,40.6155
A71EV2A-x5705a,x5705a_x5705b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cccs2)C1,5.0123,False,False,True,True,False,46.0464,95.6522,44.0444
A71EV2A-x5705b,x5705a_x5705b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cccs2)C1,5.0123,False,False,True,True,False,45.9202,95.6522,43.9236
A71EV2A-x5721a,x5721a_x5721b,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CC(C)(C)C3=O)cc21,4.0057,False,False,True,True,False,38.8848,96,37.3294
A71EV2A-x5721b,x5721a_x5721b,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CC(C)(C)C3=O)cc21,4.0057,False,False,True,True,False,40.4792,95.8333,38.7926
A71EV2A-x5727a,x5727a,Cc1ccc([C@H](c2nccn2C)N2C[C@@H](C(N)=O)CCC2=O)cc1,,False,False,True,True,False,38.1083,96.1538,36.6426
A71EV2A-x5728a,x5728a,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCOc3ccc(Cl)cc32)C1,4.4372,False,False,True,True,False,42.3862,96.1538,40.756
A71EV2A-x5744a,x5744a,C[C@@H](c1ccc2[nH]ncc2c1)N1C[C@@H](C(N)=O)CCC1=O,4.1801,False,False,True,True,False,42.5449,96,40.8431
A71EV2A-x5747a,x5747a,C#C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,4.0119,False,False,True,True,False,51.1277,90.9091,46.4797
A71EV2A-x5753a,x5753a,CCn1ncc2c1C[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)CC2,,False,False,True,True,False,44.9131,91.6667,41.1703
A71EV2A-x5758a,x5758a_x5758b,CSc1ccc(Br)cc1CC(=O)N1[C@H]2CC[C@H](C(N)=O)[C@@H]1CC2,4.0227,False,False,True,True,False,43.0145,92.5926,39.8283
A71EV2A-x5758b,x5758a_x5758b,CSc1ccc(Br)cc1CC(=O)N1[C@H]2CC[C@H](C(N)=O)[C@@H]1CC2,4.0227,False,False,True,True,False,42.9267,92.5926,39.7469
A71EV2A-x5764a,x5764a_x5764b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCc3cccc(Br)c32)C1,,False,False,True,True,False,42.5631,95.4545,40.6284
A71EV2A-x5764b,x5764a_x5764b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCc3cccc(Br)c32)C1,,False,False,True,True,False,45.0095,95,42.759
A71EV2A-x5766a,x5766a,C[C@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,4.2079,False,False,True,True,False,39.2305,96,37.6613
A71EV2A-x5777a,x5777a_x5777b,C[C@@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,4.7643,False,False,True,True,False,39.9791,92,36.7808
A71EV2A-x5777b,x5777a_x5777b,C[C@@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,4.7643,False,False,True,True,False,39.5429,95.6522,37.8237
A71EV2A-x5779a,x5779a,NC(=O)[C@H]1CCN(C(=O)Cn2cc(Br)cc(Cl)c2=O)C1,4.0249,False,False,True,True,False,42.2573,88.8889,37.562
A71EV2A-x5788a,x5788a,CSc1cccc(-n2ccnc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.5089,False,False,True,True,False,37.2224,91.6667,34.1206
A71EV2A-x5793a,x5793a_x5793b,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2Cl)C1,,False,False,True,True,False,49.145,91.6667,45.0495
A71EV2A-x5793b,x5793a_x5793b,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2Cl)C1,,False,False,True,True,False,48.3414,95.4545,46.1441
A71EV2A-x5798a,x5798a_x5798b,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2Cl)C1,4.4763,False,False,True,True,False,45.7086,91.6667,41.8996
A71EV2A-x5798b,x5798a_x5798b,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2Cl)C1,4.4763,False,False,True,True,False,45.7036,95.6522,43.7165
A71EV2A-x5802a,x5802a_x5802b,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2Cl)C1,4.5797,False,False,True,True,False,45.2646,91.6667,41.4926
A71EV2A-x5802b,x5802a_x5802b,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2Cl)C1,4.5797,False,False,True,True,False,45.1806,95.6522,43.2162
A71EV2A-x5808a,x5808a_x5808b,CSc1ncnc(N2CC(c3nncn3C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3262,False,False,True,True,False,33.3624,92.5926,30.8911
A71EV2A-x5808b,x5808a_x5808b,CSc1ncnc(N2CC(c3nncn3C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3262,False,False,True,True,False,33.8242,96.1538,32.5233
A71EV2A-x5819a,x5819a_x5819b,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,4.7579,False,False,True,True,False,45.0214,92,41.4197
A71EV2A-x5819b,x5819a_x5819b,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,4.7579,False,False,True,True,False,45.0378,92,41.4348
A71EV2A-x5822a,x5822a,NC(=O)[C@H]1CCN(C(=O)C2(c3ccc4c(c3)OCO4)CCOCC2)C1,,False,False,True,True,False,35.002,95.8333,33.5436
A71EV2A-x5824a,x5824a_x5824b,NC(=O)[C@H]1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)C1,4.0017,False,False,True,True,False,48.9528,92,45.0366
A71EV2A-x5824b,x5824a_x5824b,NC(=O)[C@H]1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)C1,4.0017,False,False,True,True,False,44.8349,95.8333,42.9668
A71EV2A-x5830a,x5830a,CSc1ccc(Br)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.135,False,False,True,True,False,42.5294,92,39.127
A71EV2A-x5833a,x5833a,CSc1ccc(-n2ccnc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.8167,False,False,True,True,False,40.2012,88,35.377
A71EV2A-x5836a,x5836a,CSc1ccc(-c2cn[nH]c2)cc1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,6.4383,False,False,True,True,False,42.8104,88.8889,38.0537
A71EV2A-x5850a,x5850a,CSc1cccc2c1[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,4.9132,False,False,True,True,False,42.5227,92,39.1209
A71EV2A-x5854a,x5854a_x6877a,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.1556,False,False,True,True,False,42.1776,92.3077,38.9332
A71EV2A-x5857a,x5857a,CSc1cccc(-c2ccc(C(F)(F)F)o2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7858,False,False,True,True,False,39.4226,91.6667,36.1374
A71EV2A-x5864a,x5864a,CSc1ccc(-c2csc(C(F)F)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.1046,False,False,True,True,False,41.2378,88.4615,36.4796
A71EV2A-x5868a,x5868a,CC(C)[C@@H](c1cc(Cl)cc(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,4.5644,False,False,True,True,False,43.8317,92.5926,40.5849
A71EV2A-x5877a,x5877a,COc1ncc(-c2ccc(SC)c(CC(=O)N3CCC[C@H](C(N)=O)C3)c2)cc1C#N,5.6129,False,False,True,True,False,37.4107,88,32.9214
A71EV2A-x5879a,x5879a_x5879b,CSc1ccc(-c2cc(C)c(=O)n(C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.031,False,False,True,True,False,38.3361,88.4615,33.9127
A71EV2A-x5879b,x5879a_x5879b,CSc1ccc(-c2cc(C)c(=O)n(C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.031,False,False,True,True,False,37.6051,92.3077,34.7124
A71EV2A-x5884a,x5884a,CSc1cccc(-c2ccc(C(F)(F)F)cc2C#N)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6569,False,False,True,True,False,37.394,92.3077,34.5176
A71EV2A-x5891a,x5891a,CSc1ccc(Br)cc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,4.6163,False,False,True,True,False,32.9917,88.4615,29.1849
A71EV2A-x5894a,x5894a,C[C@@H](c1nccc2ccccc12)N1C[C@@H](C(N)=O)CCC1=O,,False,False,True,True,False,46.1777,92,42.4835
A71EV2A-x5898a,x5898a,Cn1ccnc1[C@@H](c1ccccc1)[N@H+]1C[C@H]2C[C@@](C(N)=O)(C1)C2,,False,False,True,True,False,38.6461,95.4545,36.8895
A71EV2A-x5949a,x5949a,CN(C)c1cccc2c1C[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)S2,,False,False,True,True,False,41.1777,90.4762,37.256
A71EV2A-x5992a,x5992a_x5992b,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1CO,4.5997,False,False,True,True,False,41.7113,92.3077,38.5027
A71EV2A-x5992b,x5992a_x5992b,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1CO,4.5997,False,False,True,True,False,37.8121,96.1538,36.3578
A71EV2A-x5995a,x5995a_x5995b,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,4.9132,False,False,True,True,False,40.2959,91.6667,36.9379
A71EV2A-x5995b,x5995a_x5995b,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,4.9132,False,False,True,True,False,40.5043,92,37.264
A71EV2A-x6021a,x6021a,CNc1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.472,False,False,True,True,False,42.7886,92.3077,39.4971
A71EV2A-x6025a,x6025a,CSc1ccc(-c2cccc3cnn(C)c23)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,4.8525,False,False,True,True,False,40.4346,88.4615,35.769
A71EV2A-x6027a,x6027a,C=C(C)c1cccc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.4359,False,False,True,True,False,44.4934,92,40.9339
A71EV2A-x6028a,x6028a,CSc1cccc(-c2cn(C)c(=O)c3ccccc23)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0863,False,False,True,True,False,34.8176,77.7778,27.0803
A71EV2A-x6032a,x6032a,CSc1ccc(-c2cncc(C)c2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.402,False,False,True,True,False,43.1241,88.4615,38.1483
A71EV2A-x6035a,x6035a,CSc1ccc(-c2cncc3ccccc23)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.4841,False,False,True,True,False,44.2734,88,38.9606
A71EV2A-x6714a,x6714a,NC(=O)[C@H]1CCC(=O)N(c2cc3cnccc3c(F)c2F)C1,4.8017,False,False,True,True,False,52.1209,91.6667,47.7775
A71EV2A-x6726a,x6726a,CSc1ccccc1[C@H](NC(=O)CC1CC1)C(=O)N1CC[C@H](C(N)=O)C1,4.2873,False,False,True,True,False,39.1487,92.5926,36.2488
A71EV2A-x6730a,x6730a,Cc1sc([C@H](C)N2C[C@@H](C(N)=O)CCC2=O)nc1-c1ccco1,4.6043,False,False,True,True,False,39.424,92.3077,36.3914
A71EV2A-x6736a,x6736a,COc1ncccc1-c1ccc(SC)c(CC(=O)N2CCC[C@H](C(N)=O)C2)c1,5.9263,False,False,True,True,False,40.032,88.8889,35.584
A71EV2A-x6738a,x6738a,CCC1(CC)CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,6.266,False,False,True,True,False,37.2982,92.5926,34.5353
A71EV2A-x6739a,x6739a,CSc1ccc(C(=O)N2Cc3nccc(C)c3C2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7321,False,False,True,True,False,29.6691,85.7143,25.4306
A71EV2A-x6746a,x6746a,CSc1ccc(-c2ccncc2)cc1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,5.742,False,False,True,True,False,45.0965,88.4615,39.893
A71EV2A-x6769a,x6769a,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6827,False,False,True,True,False,38.7558,88,34.1051
A71EV2A-x6776a,x6776a,CSc1ccccc1[C@@H](NC(=O)C[NH+](C)C)C(=O)N1CC[C@H](C(N)=O)C1,,False,False,True,True,False,37.0027,89.2857,33.0381
A71EV2A-x6778a,x6778a,CSc1ccc(-c2cccnc2C(C)C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.633,False,False,True,True,False,41.0691,88.4615,36.3303
A71EV2A-x6791a,x6791a,CSc1ccc(-c2ccnc(N(C)C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.2127,False,False,True,True,False,37.466,88.8889,33.3031
A71EV2A-x6794a,x6794a,CSc1cccc(-c2sccc2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.5086,False,False,True,False,False,37.124,92.3077,34.2683
A71EV2A-x6797a,x6797a,CCn1cc(C(=O)N[C@H](C(=O)N2CC[C@H](C(N)=O)C2)c2ccccc2SC)cn1,,False,False,True,True,False,35.7678,92.5926,33.1184
A71EV2A-x6802a,x6802a,CSc1ncnc(N2CCN(c3ccccn3)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4862,False,False,True,True,False,33.4203,92.3077,30.8495
A71EV2A-x6808a,x6808a,CSc1ncnc(N2Cc3ccccc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.0069,False,False,True,True,False,42.5395,92.3077,39.2673
A71EV2A-x6816a,x6816a_x6816b,CSc1ccccc1[C@@H](NC(=O)Cn1cccn1)C(=O)N1CC[C@H](C(N)=O)C1,4.7305,False,False,True,True,False,31.8125,92.3077,29.3653
A71EV2A-x6816b,x6816a_x6816b,CSc1ccccc1[C@@H](NC(=O)Cn1cccn1)C(=O)N1CC[C@H](C(N)=O)C1,4.7305,False,False,True,True,False,35.7617,96,34.3312
A71EV2A-x6818a,x6818a,CSc1ccccc1[C@@H](NC(=O)CC(F)(F)F)C(=O)N1CC[C@H](C(N)=O)C1,4.1569,False,False,True,True,False,34.5456,92.3077,31.8883
A71EV2A-x6819a,x6819a,CSc1ccccc1[C@@H](NC(=O)Cc1ccccc1)C(=O)N1CC[C@H](C(N)=O)C1,4.5053,False,False,True,True,False,39.3594,89.2857,35.1423
A71EV2A-x6821a,x6821a,CSc1ccccc1[C@@H](NC(=O)CNC(C)=O)C(=O)N1CC[C@H](C(N)=O)C1,5.1996,False,False,True,True,False,30.9776,89.2857,27.6586
A71EV2A-x6827a,x6827a,CSc1ccc(C2=CC[NH2+]CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3598,False,False,True,True,False,37.5896,88.4615,33.2523
A71EV2A-x6832a,x6832a,CSc1ncnc(N2CCC[C@@H]2C(N)=O)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.7144,False,False,True,True,False,40.5085,92.3077,37.3924
A71EV2A-x6838a,x6838a,CSc1ncnc(N2CCCC2)c1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,6.5697,False,False,True,True,False,40.7036,92.5926,37.6885
A71EV2A-x6841a,x6841a,CCOC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,,False,False,True,True,False,35.6258,89.2857,31.8087
A71EV2A-x6844a,x6844a,CCOC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,4.6063,False,False,True,True,False,43.2234,84,36.3077
A71EV2A-x6847a,x6847a,CSc1ccccc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,4.6216,False,False,True,True,False,34.0873,88.4615,30.1542
A71EV2A-x6851a,x6851a,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,4.6216,False,False,True,True,False,44.4962,80.7692,35.9392
A71EV2A-x6853a,x6853a,CCC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,4.5565,False,False,True,True,False,35.3739,89.2857,31.5838
A71EV2A-x6856a,x6856a,CSc1ccccc1[C@@H](NC(=O)Cc1cccnc1)C(=O)N1CC[C@H](C(N)=O)C1,4.6078,False,False,True,True,False,30.828,92.5926,28.5444
A71EV2A-x6877a,x5854a_x6877a,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,5.6695,False,False,True,True,False,42.2151,92,38.8379
A71EV2A-x6895a,x6895a,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6927,False,False,True,True,False,43.2128,76.9231,33.2406
A71EV2A-x6914a,x6914a,CSc1ncnc(N(C)Cc2nn(C)cc2Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1,7.1505,False,False,True,True,False,35.7345,92.5926,33.0875
A71EV2A-x6920a,x6920a,CSc1ncnc(N2CC(C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5269,False,False,True,True,False,36.2956,92,33.392
A71EV2A-x6925a,x6925a,CSc1ccc(-c2cnnn2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.4379,False,False,True,True,False,40.0234,88,35.2206
A71EV2A-x6932a,x6932a,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.4428,False,False,True,True,False,40.569,92,37.3235
A71EV2A-x6934a,x6934a,CSc1ccccc1[C@@H](NC(=O)C1CC1)C(=O)N1CC[C@H](C(N)=O)C1,4.612,False,False,True,True,False,34.7922,92.3077,32.1158
A71EV2A-x6938a,x6938a,CSc1cccc(C2=CCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.3585,False,False,True,True,False,38.1952,92.3077,35.2571
A71EV2A-x6944a,x6944a,CSc1ccccc1[C@@H](NC(=O)C1COC1)C(=O)N1CC[C@H](C(N)=O)C1,,False,False,True,True,False,35.6415,89.2857,31.8227
A71EV2A-x6945a,x6945a,CCn1nccc1C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,4.1977,False,False,True,True,False,32.8594,80,26.2875
A71EV2A-x6948a,x6948a_x6948b,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6878,False,False,True,True,False,35.96,88.4615,31.8108
A71EV2A-x6948b,x6948a_x6948b,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6878,False,False,True,True,False,36.4693,88.4615,32.2613
A71EV2A-x6955a,x6955a_x6955b,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1507,False,False,True,True,False,36.9853,92,34.0265
A71EV2A-x6955b,x6955a_x6955b,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1507,False,False,True,True,False,35.9481,96.1538,34.5655
A71EV2A-x6973a,x6973a,COC(C)(C)C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,,False,False,True,True,False,32.9236,88.8889,29.2654
A71EV2A-x6980a,x6980a,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,5.6695,False,False,True,True,False,42.4377,92.3077,39.1733
A71EV2A-x6991a,x6991a,CSc1ccccc1[C@@H](NC(=O)C1(C)CCC1)C(=O)N1CC[C@H](C(N)=O)C1,4.6109,False,False,True,True,False,34.7629,88.8889,30.9004
A71EV2A-x7021a,x7021a,CSc1ccc(C2=CCOCC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.2782,False,False,True,True,False,42.9782,88.4615,38.0192
A71EV2A-x7002a,x7002a,CSc1ccc(-c2cnco2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.623,False,False,True,True,False,44.8068,85.7143,38.4059
