complex_name,official_compound_group_id,canonical_smiles,scaffold,experimental_pKD,split,split_method,seed
A71EV2A-x7026a,4cfaeaffa0aa5789,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.293489458676176,validation,scaffold,123
A71EV2A-x7026b,4cfaeaffa0aa5789,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.293489458676176,validation,scaffold,123
A71EV2A-x7031a,1483221eee1ba14a,CSc1ncnc(N2CC[C@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.925751444530095,validation,scaffold,123
A71EV2A-x7032a,0f51de79fe67908e,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2cccnc2)c1)N1CCC[C@H]2C[C@H]21,6.025403843721281,train,scaffold,123
A71EV2A-x7035a,e65c81a59149f81b,CSc1ccccc1[C@@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.616633749466019,train,scaffold,123
A71EV2A-x7038a,d965a6c0a7687aa0,CSc1ccccc1[C@H](C(=O)N1CC[C@H](C(N)=O)C1)N1CCCC1=O,O=C([C@@H](c1ccccc1)N1CCCC1=O)N1CCCC1,7.194299872872455,train,scaffold,123
A71EV2A-x7043a,1f757462001d1c43,CSc1ncnc(N2CCn3nc4c(c3C2)CCC4)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCn2nc3c(c2C1)CCC3)N1CCCCC1,5.601864484742403,train,scaffold,123
A71EV2A-x7043b,1f757462001d1c43,CSc1ncnc(N2CCn3nc4c(c3C2)CCC4)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCn2nc3c(c2C1)CCC3)N1CCCCC1,5.601864484742403,train,scaffold,123
A71EV2A-x7044a,95f8000b127c104b,CSc1ccc(-c2ccnn2C2CCC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2ccnn2C2CCC2)c1)N1CCC[C@H]2C[C@H]21,6.6437811411974925,train,scaffold,123
A71EV2A-x7046a,06190c8a9740d91a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(C2=CC[NH2+]CC2)c1)N1CCC[C@H]2C[C@H]21,6.4554495427646055,train,scaffold,123
A71EV2A-x7056a,9161f8d1c7c86e5d,CSc1ncnc(N2CCC3(CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC2(CCC2)C1)N1CCCCC1,6.131209779277596,train,scaffold,123
A71EV2A-x7070a,f0aa238aff606b2f,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(-c2cccnc2)c1)N1CCC[C@@H]2C[C@@H]21,6.615017621163278,validation,scaffold,123
A71EV2A-x7093a,b8cd2bda10be579e,CSc1ncnc(N2CC[C@@H](SC)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.9071041930964325,validation,scaffold,123
A71EV2A-x7095a,1a12deeb7ef417dc,CSc1ncnc(N2CC(Oc3ccccc3Cl)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC(Oc2ccccc2)C1)N1CCCCC1,6.078663358532402,train,scaffold,123
A71EV2A-x7096a,f3cfc283fa417304,CSc1ncnc(N2CCC(C(=O)N(C(C)C)C(C)C)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.225268032740376,validation,scaffold,123
A71EV2A-x7101a,0359f3f0b1fd9320,CSc1ncnc(N2CCC3(CCCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC2(CCCCC2)C1)N1CCCCC1,6.388555177157266,train,scaffold,123
A71EV2A-x7127a,18d8a8b2f76034c0,CSc1ncnc(N2CCC[C@@H]2Cn2cccn2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@@H]1Cn1cccn1)N1CCCCC1,6.189334160880994,train,scaffold,123
A71EV2A-x7130a,f5158afbba7a890b,CSc1ncnc(N2CCn3ncc(C#N)c3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCn2nccc2C1)N1CCCCC1,6.13113891891355,train,scaffold,123
A71EV2A-x7132a,9a4aca46f2fb4c1f,CSc1ncnc(N2CCC[C@@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@@H]1Cc1ccn[nH]1)N1CCCCC1,7.359361237098654,validation,scaffold,123
A71EV2A-x7135a,36fa5b3065855862,CSc1ncnc(N2CCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,7.7602217671416405,validation,scaffold,123
A71EV2A-x7147a,a2cc3ee9e574afd5,CSc1ncnc(N2CCC[C@@H]2CC(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,7.199879115817523,validation,scaffold,123
A71EV2A-x7151a,046d12ba99820a53,CSc1ncnc(N2CCc3cnc(C(C)C)nc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCc2cncnc2C1)N1CCCCC1,5.912659591908459,train,scaffold,123
A71EV2A-x7154a,8692bcad9668f543,CSc1ncnc(N2CCC(N3CCOC3=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC(N2CCOC2=O)CC1)N1CCCCC1,5.923489528000301,train,scaffold,123
A71EV2A-x7161a,155ab0832fc2819d,COC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.028984985837811,validation,scaffold,123
A71EV2A-x7167a,d0282562005cb4c7,CSc1ccc(-c2ccnn2C(C)(C)C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2ccn[nH]2)c1)N1CCCCC1,4.912085112444354,train,scaffold,123
A71EV2A-x7167b,d0282562005cb4c7,CSc1ccc(-c2ccnn2C(C)(C)C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2ccn[nH]2)c1)N1CCCCC1,4.912085112444354,train,scaffold,123
A71EV2A-x7169a,7af787a2ef0e0e8e,CCC1(CC)CN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CCS1(=O)=O,O=C(Cc1cncnc1N1CCS(=O)(=O)CC1)N1CCCCC1,6.0703717346625785,train,scaffold,123
A71EV2A-x7170a,8603cf996a915368,CSc1ncnc(N2CCC(C#N)(CC(C)C)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.265062352283818,validation,scaffold,123
A71EV2A-x7172a,6353934db0bc2e5e,CSc1ncnc(N(C)C2CCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NC1CCC1)N1CCCCC1,6.323397411601913,train,scaffold,123
A71EV2A-x7175a,9de22659d08bd48d,COC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,7.197280846039433,validation,scaffold,123
A71EV2A-x7176a,d4dd31fc770c334a,CSc1ncnc(N(C)Cc2cc(F)c(F)c(F)c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NCc1ccccc1)N1CCCCC1,6.244997927316081,train,scaffold,123
A71EV2A-x7184a,b626b9c351832f15,CSc1ccc(-c2ccncc2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2ccncc2)c1)N1CCC[C@H]2C[C@H]21,6.058389757043434,train,scaffold,123
A71EV2A-x7190a,dfb4cc62f849ff47,CSc1ncnc(N2CC[C@H](C(=O)N3CCC(C)CC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC[C@H](C(=O)N2CCCCC2)C1)N1CCCCC1,6.08170819903569,validation,scaffold,123
A71EV2A-x7238a,8be56b73c8dfa261,CO[C@@H]1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.170052776781682,validation,scaffold,123
A71EV2A-x7246a,261c3c08a53d2f48,CSc1ncnc(N2CCC[C@H](C(F)(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.211100724659235,validation,scaffold,123
A71EV2A-x7247a,baa66164c8050593,CSc1ncnc(N2CCC[C@H]2Cc2ccnn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@H]1Cc1ccn[nH]1)N1CCCCC1,5.214011302839139,train,scaffold,123
A71EV2A-x7250a,f86bfbfdc7c4d70d,CSc1ncnc(N2CCC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.173854131618843,validation,scaffold,123
A71EV2A-x7251a,dfec45279946858f,CSc1ncnc(N(C)CC(C)(C)O)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1)N1CCCCC1,6.134728951225614,train,scaffold,123
A71EV2A-x7254a,734ac9282a38e6e7,CSc1ncnc(N(C)CC2CCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NCC1CCCC1)N1CCCCC1,6.3046606911348375,test,scaffold,123
A71EV2A-x7256a,9508106fed3db623,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Cc1cccc(-c2ccncc2)c1)N1CCC[C@@H]2C[C@@H]21,6.743785006270056,train,scaffold,123
A71EV2A-x7257a,595d27605d70fcd8,CSc1ncnc(N2CCC[C@H]2CC(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.823789680118151,validation,scaffold,123
A71EV2A-x7259a,0e238598e4ce1f0c,CSc1ncnc(N2CCC[C@@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@@H]1C1CC1)N1CCCCC1,7.937951041727581,train,scaffold,123
A71EV2A-x7260a,15e95adea90289f8,CSc1ccc(-c2cc(C)nn2C)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2ccn[nH]2)c1)N1CCCCC1,5.436862866226505,train,scaffold,123
A71EV2A-x7261a,7159571c736cf071,CSc1ccc(-c2ccc(N3CCN(C)CC3)nc2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2ccc(N3CCNCC3)nc2)c1)N1CCCCC1,6.646304383229654,train,scaffold,123
A71EV2A-x7263a,c961fd21aef84acb,CSc1ncnc(N2CC(C)(c3ccccc3F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC(c2ccccc2)C1)N1CCCCC1,6.439151337818832,validation,scaffold,123
A71EV2A-x7284a,2af83ac7e6510492,CSc1ncnc(N2CCC3(CCCO3)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC2(CCCO2)CC1)N1CCCCC1,6.466683163263606,test,scaffold,123
A71EV2A-x7287a,8fa44691f4f429fa,CSc1ccc(-c2ocnc2C)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(-c2cnco2)c1)N1CCC[C@@H]2C[C@@H]21,5.964275769895213,train,scaffold,123
A71EV2A-x7297a,d7bfe0749f72aea6,CNC(=O)[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,5.553061207453266,train,scaffold,123
A71EV2A-x7301a,24315f2be164f521,CSc1ccc(-c2cccnc2N)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2cccnc2)c1)N1CCCCC1,6.467825319983038,train,scaffold,123
A71EV2A-x7301b,24315f2be164f521,CSc1ccc(-c2cccnc2N)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2cccnc2)c1)N1CCCCC1,6.467825319983038,train,scaffold,123
A71EV2A-x7307a,990ee9d1d3c84bb8,CSc1ccc(C(=O)N(C)C2CCC(C)(C)CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(NC1CCCCC1)c1cccc(CC(=O)N2CCCCC2)c1,4.8542464945359285,train,scaffold,123
A71EV2A-x7309a,7da432869969f3e3,CSc1ncnc(N2CCC[C@@H]2C(=O)N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.66771737227654,validation,scaffold,123
A71EV2A-x7316a,020442ad8b31d850,CSc1ncnc(N2CC[C@H](OC3CC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC[C@H](OC2CC2)C1)N1CCCCC1,7.159468716081884,train,scaffold,123
A71EV2A-x7317a,436a7b65a624f926,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1C[C@H]2C[C@H]2C1)N1CCCCC1,6.558486174447746,validation,scaffold,123
A71EV2A-x7317b,436a7b65a624f926,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1C[C@H]2C[C@H]2C1)N1CCCCC1,6.558486174447746,validation,scaffold,123
A71EV2A-x7318a,2f0bb12ec03937a6,CSc1ccc(C(=O)N2CC=CCC23CCC3)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(C(=O)N2CC=CCC23CCC3)c1)N1CCCCC1,5.727326160448949,validation,scaffold,123
A71EV2A-x7321a,af30cfd55a1a752e,CC[C@H]1CS[C@H](C(N)=O)CN1C(=O)Oc1cc(Br)ccc1SC,O=C(Oc1ccccc1)N1CCSCC1,4.170150986564742,train,scaffold,123
A71EV2A-x7323a,e9455d39e2ceb0fe,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(-c2cn[nH]c2)c1)N1CCC[C@@H]2C[C@@H]21,6.7751410435308275,validation,scaffold,123
A71EV2A-x7333a,74e2d04a9c14e709,CSc1ncnc(N(C)CC(C)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1)N1CCCCC1,6.994328024624508,train,scaffold,123
A71EV2A-x7334a,680ffbd44debf029,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,6.426194047786621,train,scaffold,123
A71EV2A-x7334b,680ffbd44debf029,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,6.426194047786621,train,scaffold,123
A71EV2A-x7338a,046c0064564c04e3,CSc1ncnc(N(C)CCC(F)(F)F)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1)N1CCCCC1,5.748786440007784,train,scaffold,123
A71EV2A-x7339a,1b9c621cda27bfbc,CSc1ncnc(N2CC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,6.695497686202032,train,scaffold,123
A71EV2A-x7350a,b6e4af7fded95dd4,CSc1ccc(-c2ccccn2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2ccccn2)c1)N1CCC[C@H]2C[C@H]21,6.770247859071493,train,scaffold,123
A71EV2A-x7350b,b6e4af7fded95dd4,CSc1ccc(-c2ccccn2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2ccccn2)c1)N1CCC[C@H]2C[C@H]21,6.770247859071493,train,scaffold,123
A71EV2A-x7353a,5be9c26688141c7d,COC[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,5.357972475219064,train,scaffold,123
A71EV2A-x7353b,5be9c26688141c7d,COC[C@@H]1CCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,5.357972475219064,train,scaffold,123
A71EV2A-x7359a,6347226ba342900a,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)[C@@H]2C[C@@H]21,O=C(Cc1ccccc1)N1CC[C@@H]2C[C@@H]21,4.590066876668706,train,scaffold,123
A71EV2A-x7368a,7f3471ba32785d30,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(C2=CC[NH2+]CC2)c1)N1CCC[C@@H]2C[C@@H]21,6.6167895690531875,train,scaffold,123
A71EV2A-x7369a,8621cc82f1464fe0,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Cc1cccc(C2=CC[NH2+]CC2)c1)N1CCC[C@@H]2C[C@@H]21,6.217987758487747,validation,scaffold,123
A71EV2A-x7369b,8621cc82f1464fe0,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Cc1cccc(C2=CC[NH2+]CC2)c1)N1CCC[C@@H]2C[C@@H]21,6.217987758487747,validation,scaffold,123
A71EV2A-x7372a,436a7b65a624f926,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1C[C@H]2C[C@H]2C1)N1CCCCC1,6.558486174447746,validation,scaffold,123
A71EV2A-x7379a,a70542a352ca2f62,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2cn[nH]c2)c1)N1CCC[C@H]2C[C@H]21,5.626220997937759,validation,scaffold,123
A71EV2A-x7389a,680ffbd44debf029,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,6.426194047786621,train,scaffold,123
A71EV2A-x7410a,14943e3503a850d0,CSc1ccc(-c2cnn[nH]2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(-c2cnn[nH]2)c1)N1CCC[C@@H]2C[C@@H]21,6.821074156272469,train,scaffold,123
A71EV2A-x7420a,73943e3344c56c30,CSc1ncnc(N2CCCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.372178760973441,validation,scaffold,123
A71EV2A-x7424a,c40116b15c5b747b,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NC1CCOCC1)N1CCCCC1,5.7864475040867696,train,scaffold,123
A71EV2A-x7427a,0cbb67987fcf2602,CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.974361680056222,validation,scaffold,123
A71EV2A-x7430a,4f5de6802fffcef2,CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,5.867264623808438,validation,scaffold,123
A71EV2A-x7432a,69369aa9f9720371,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C,O=C(Cc1cncnc1)N1CCCCC1,5.941351132986486,train,scaffold,123
A71EV2A-x7433a,6c3e2394f9609b77,CSc1ncnc(N2CCC[C@H]2Cc2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@H]1Cc1ccccc1)N1CCCCC1,5.138183874676179,train,scaffold,123
A71EV2A-x7436a,58b2517e1c2b94c4,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NCc1ccccc1)N1CCCCC1,6.580678113068668,train,scaffold,123
A71EV2A-x7436b,58b2517e1c2b94c4,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NCc1ccccc1)N1CCCCC1,6.580678113068668,train,scaffold,123
A71EV2A-x7442a,1b964396db986f8e,CSc1ccc(-c2ccccn2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccc(-c2ccccn2)c1)N1CCCCC1,6.363385275343752,train,scaffold,123
A71EV2A-x7445a,ebcdadd0a54126a2,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Cc1cccc(-c2ccncc2)c1)N1CCC[C@H]2C[C@H]21,4.917388969413124,train,scaffold,123
A71EV2A-x7446a,61920963406b86c3,CCS(=O)(=O)N1CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)[C@H](C)C1,O=C(Cc1cncnc1N1CCNCC1)N1CCCCC1,5.887521899626527,train,scaffold,123
A71EV2A-x7448a,ed82ca483c0294fc,CSc1cccc2c1[C@@H](C(=O)N1C[C@@H](C(N)=O)C[C@@H]3C[C@@H]31)CC2,O=C([C@H]1CCc2ccccc21)N1CCC[C@@H]2C[C@@H]21,6.317002294422829,test,scaffold,123
A71EV2A-x7459a,2a60f5de741bf6d9,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc2ncccc12)N1CCC[C@@H]2C[C@@H]21,6.223231835566202,train,scaffold,123
A71EV2A-x7461a,2a60f5de741bf6d9,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc2ncccc12)N1CCC[C@H]2C[C@H]21,6.223231835566202,train,scaffold,123
A71EV2A-x7465a,b2609ffbcb65a921,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc2ncccc12)N1CCC[C@H]2C[C@H]21,6.55419279444554,train,scaffold,123
A71EV2A-x7465b,b2609ffbcb65a921,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc2ncccc12)N1CCC[C@H]2C[C@H]21,6.55419279444554,train,scaffold,123
A71EV2A-x7475a,463e7e9b84b453d4,CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@H]1C1CC1)N1CCCCC1,5.262032975642954,train,scaffold,123
A71EV2A-x7475b,463e7e9b84b453d4,CSc1ncnc(N2CCC[C@H]2C2CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC[C@H]1C1CC1)N1CCCCC1,5.262032975642954,train,scaffold,123
A71EV2A-x7491a,66691066e400b0aa,CSc1ncnc(N2CCC[C@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.331449457260316,validation,scaffold,123
A71EV2A-x7491b,66691066e400b0aa,CSc1ncnc(N2CCC[C@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.331449457260316,validation,scaffold,123
A71EV2A-x7501a,5d95cc8681281b11,CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.244486511545811,validation,scaffold,123
A71EV2A-x7501b,5d95cc8681281b11,CSc1ncnc(N2CCC[C@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.244486511545811,validation,scaffold,123
A71EV2A-x7510a,c19b8e6c95426e64,CC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.359471394334077,validation,scaffold,123
A71EV2A-x7510b,c19b8e6c95426e64,CC[C@@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,5.359471394334077,validation,scaffold,123
A71EV2A-x7515a,b2609ffbcb65a921,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc2ncccc12)N1CCC[C@@H]2C[C@@H]21,6.55419279444554,train,scaffold,123
A71EV2A-x7533a,d6565cda5bfbb429,CSc1ncnc(N2CCC[C@@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.616555737163779,validation,scaffold,123
A71EV2A-x7533b,d6565cda5bfbb429,CSc1ncnc(N2CCC[C@@H]2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.616555737163779,validation,scaffold,123
A71EV2A-x7545a,d9abc36579c60fe5,CSc1ncnc(N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1)N1CCCCC1,6.393012805332465,train,scaffold,123
A71EV2A-x7545b,d9abc36579c60fe5,CSc1ncnc(N(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1)N1CCCCC1,6.393012805332465,train,scaffold,123
A71EV2A-x7558a,7949318d25d24379,CSc1ccc(Br)cc1OC(=O)N1C[C@@H](C(N)=O)CC[C@H]1CO,O=C(Oc1ccccc1)N1CCCCC1,5.994964027913848,train,scaffold,123
A71EV2A-x7560a,f8c9f651c4e85d53,CSc1ncnc(N2CCCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCCC1)N1CCCCC1,7.1865084765696,train,scaffold,123
