complex_name,compound_group,official_compound_group_id,metadata_smiles,benchmark_smiles,canonical_smiles,scaffold,experimental_pKD,fragment_screen,pb_valid_ref,source_ligand_ref_sdf,source_ligand_ref_sdf_sha256,ligand_pdb,ligand_pdb_sha256,atom_count,heavy_atom_count,formal_charge,maximum_coordinate_difference_angstrom
A71EV2A-x3488a,x3488a,92fab65378bad946,COCC(=O)Nc1c(Cl)cc(C)cc1Oc1cccc(C(N)=O)c1,COCC(=O)Nc1c(Cl)cc(C)cc1Oc1cccc(C(N)=O)c1,COCC(=O)Nc1c(Cl)cc(C)cc1Oc1cccc(C(N)=O)c1,c1ccc(Oc2ccccc2)cc1,4.822657723022635,False,True,structures/x3488a/A71EV2A-x3488a/A71EV2A-x3488a_ligand_ref.sdf,c095dd0d440bd2b5fe00201b0d5d4e0fac971d743f9d3fc7dfaeecb5fe273977,raw/A71EV2A-x3488a.pdb,f1010aa01c972e579d50334b904c4f0c579bd4e4c0b12b4b726afbef009fe114,24,24,0,0.0
A71EV2A-x3489a,x3489a,a89a0e5671303f42,Cc1nc2n(c1CC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2,Cc1nc2n(c1CC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2 |&1:13|,Cc1nc2n(c1CC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2,O=C(Cc1cnc2n1CCCC2)N1CCCCC1,5.221581099702723,False,True,structures/x3489a/A71EV2A-x3489a/A71EV2A-x3489a_ligand_ref.sdf,a1fdbd8174d9346e66db2564525126f7772c54c9e70f1b38551f130540d40c24,raw/A71EV2A-x3489a.pdb,251706c01c6a323cebc5371d3f3586f97554e5b6c55c2b7e68714eb5dcb7bd53,22,22,0,0.0
A71EV2A-x3509a,x3509a_x3509b,b0ba82c100894669,N#Cc1cccc(NC(=O)N2CCC[C@H](C(N)=O)C2)c1,N#Cc1cccc(NC(=O)N2CCC[C@H](C(N)=O)C2)c1 |a:14|,N#Cc1cccc(NC(=O)N2CCC[C@H](C(N)=O)C2)c1,O=C(Nc1ccccc1)N1CCCCC1,5.1891284469127035,False,True,structures/x3509a_x3509b/A71EV2A-x3509a/A71EV2A-x3509a_ligand_ref.sdf,15d80d515104b36b9c35de2ccb9fee2007aa6dd119e3f2fc470581bacc2f17da,raw/A71EV2A-x3509a.pdb,e43dc14cdffffb6de2160e7b62afed590686ab7c903d2ca1d2c6250d3d4220ef,20,20,0,0.0
A71EV2A-x3509b,x3509a_x3509b,b0ba82c100894669,N#Cc1cccc(NC(=O)N2CCC[C@H](C(N)=O)C2)c1,N#Cc1cccc(NC(=O)N2CCC[C@H](C(N)=O)C2)c1 |a:14|,N#Cc1cccc(NC(=O)N2CCC[C@H](C(N)=O)C2)c1,O=C(Nc1ccccc1)N1CCCCC1,5.1891284469127035,False,True,structures/x3509a_x3509b/A71EV2A-x3509b/A71EV2A-x3509b_ligand_ref.sdf,d169228830d4e76afb58028c0511c50cd1b5ade43daa7a3a267916f47b33546e,raw/A71EV2A-x3509b.pdb,406fe27b8f81cb67abf02fc5f84bfe660462194d8fdbe5d6f9621df9fcbe4ef3,20,20,0,0.0
A71EV2A-x3510a,x3510a,4307ec0592640d83,Cc1ccccc1NC(=O)N1CCC[C@H](C(N)=O)C1,Cc1ccccc1NC(=O)N1CCC[C@H](C(N)=O)C1 |a:14|,Cc1ccccc1NC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Nc1ccccc1)N1CCCCC1,4.386163320168128,False,True,structures/x3510a/A71EV2A-x3510a/A71EV2A-x3510a_ligand_ref.sdf,afa7b63e043f33c21e4f157e8b02e67384b2994b52109eefd2134834b580c795,raw/A71EV2A-x3510a.pdb,2fcd651d7529c696dbe018cc80f0eb23f83b5b532bc521483d4b27b33e7d7289,19,19,0,0.0
A71EV2A-x3593a,x3379a_x3593a,8e74abbbc1e2b506,C[C@@H](Cc1cocn1)NC(=O)c1nn(C)c2ccccc12,C[C@H](Cc1cocn1)NC(=O)c1nn(C)c2ccccc12 |&1:1|,C[C@@H](Cc1cocn1)NC(=O)c1nn(C)c2ccccc12,O=C(NCCc1cocn1)c1n[nH]c2ccccc12,4.9657785438458255,False,True,structures/x3379a_x3593a/A71EV2A-x3593a/A71EV2A-x3593a_ligand_ref.sdf,84a87228119f8838e01ad463be888ac03f4314c3c6f14839b9987ee8fd75e5b2,raw/A71EV2A-x3593a.pdb,00b5a1453ac582473d183c00dd677082d1041fdfe457ecb21370a0abd87c5b7a,21,21,0,0.0
A71EV2A-x3606a,x3606a,7672e05ed8781e52,Cn1ncc(-c2cc(Cl)cc(Cl)c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,Cn1ncc(-c2cc(Cl)cc(Cl)c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |&1:21|,Cn1ncc(-c2cc(Cl)cc(Cl)c2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1[nH]ncc1-c1ccccc1)N1CCCCC1,4.958377726777354,False,True,structures/x3606a/A71EV2A-x3606a/A71EV2A-x3606a_ligand_ref.sdf,b9618248fbab11e618f0c240c69f4a134f4e5d2892e94feb5c78636f97ea7e10,raw/A71EV2A-x3606a.pdb,1e3e86b53bd7e84a14c8fa227bf96ffb5f35e60703b4059eca9dd95aa36fc136,26,26,0,0.0
A71EV2A-x3612a,x3612a,4a1d557eadbfa473,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2F)C1,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2F)C1 |a:3|,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2F)C1,O=C(Nc1ccccc1)N1CCCCC1,4.851286884122841,False,True,structures/x3612a/A71EV2A-x3612a/A71EV2A-x3612a_ligand_ref.sdf,97ace9e5f5d53b86d4eb178daa34de523de5c7b7120341761c7c28582da561c9,raw/A71EV2A-x3612a.pdb,61b4ba59b2c5894da2a549ab8514435b1a5716ea65417e6e433a5c101054b8d3,19,19,0,0.0
A71EV2A-x3616a,x3616a_x3616b,a32ce34ed98c4f64,Cc1ccccc1CNC(=O)N1CCC[C@H](C(N)=O)C1,Cc1ccccc1CNC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,Cc1ccccc1CNC(=O)N1CCC[C@H](C(N)=O)C1,O=C(NCc1ccccc1)N1CCCCC1,4.978810700930062,False,True,structures/x3616a_x3616b/A71EV2A-x3616a/A71EV2A-x3616a_ligand_ref.sdf,779211b504fe532e8e7d58ae9e042c97367627a5b409913c24e0715e49c245b2,raw/A71EV2A-x3616a.pdb,46b8bb7d849ed5cfdf0f5e67fce42bd68a83cdb717260fa74ca3aa571b25033f,20,20,0,0.0
A71EV2A-x3616b,x3616a_x3616b,a32ce34ed98c4f64,Cc1ccccc1CNC(=O)N1CCC[C@H](C(N)=O)C1,Cc1ccccc1CNC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,Cc1ccccc1CNC(=O)N1CCC[C@H](C(N)=O)C1,O=C(NCc1ccccc1)N1CCCCC1,4.978810700930062,False,True,structures/x3616a_x3616b/A71EV2A-x3616b/A71EV2A-x3616b_ligand_ref.sdf,f823888b44f6419385cf9c35e7118cf9d4508f4708d76cc97837af2ce5d1e814,raw/A71EV2A-x3616b.pdb,f0917e822b835c667666dcd9f1dfec3a506404bab3535dd94486bddef0637c3f,20,20,0,0.0
A71EV2A-x3621a,x3621a,bece2f8bff1bae4b,COc1ccccc1CC(=O)N1CC[C@@H](O)C1,COc1ccccc1CC(=O)N1CC[C@@H](O)C1 |a:14|,COc1ccccc1CC(=O)N1CC[C@@H](O)C1,O=C(Cc1ccccc1)N1CCCC1,4.951406063714552,False,True,structures/x3621a/A71EV2A-x3621a/A71EV2A-x3621a_ligand_ref.sdf,7d1c3763cbb1aad3c26854c8d28acf3f80cddd8a4960a77b3f3a41b35b6b3d5d,raw/A71EV2A-x3621a.pdb,2e6cc8447fa792ca75c03f56ec537de1c9351017dc69bff2cef9572719e18851,17,17,0,0.0
A71EV2A-x3623a,x3623a,e0b38d62af7d1c58,Cc1cnc(CNS(=O)(=O)C[C@@H](C)c2ccccc2)o1,Cc1cnc(CNS(=O)(=O)C[C@H](C)c2ccccc2)o1 |&1:11|,Cc1cnc(CNS(=O)(=O)C[C@@H](C)c2ccccc2)o1,O=S(=O)(CCc1ccccc1)NCc1ncco1,4.8184062698439085,False,True,structures/x3623a/A71EV2A-x3623a/A71EV2A-x3623a_ligand_ref.sdf,c5e7fbfa6301a19627dee0578e72a625117d91257cd4613fdb15dbf33ffa303d,raw/A71EV2A-x3623a.pdb,1c289f42c24566354fd03442a75858cf0c23c2fbd5bb0f947038f347e14779af,20,20,0,0.0
A71EV2A-x3634a,x3634a,766c4dc988710422,COc1ccccc1CC(=O)N1C[C@H](C(N)=O)[C@@H](C)C1,"COc1ccccc1CC(=O)N1C[C@H](C)[C@@H](C(N)=O)C1 |&1:13,15|",COc1ccccc1CC(=O)N1C[C@H](C(N)=O)[C@@H](C)C1,O=C(Cc1ccccc1)N1CCCC1,5.303920706565589,False,True,structures/x3634a/A71EV2A-x3634a/A71EV2A-x3634a_ligand_ref.sdf,b703b0dd406ce522c2c2ef8d8a9dbe63878e1ec9396ec9cc19789895f5bd57e8,raw/A71EV2A-x3634a.pdb,dde70929807ecc0c08fe20bd3cda71fdc46189e3674257f42f33384d1a11d825,20,20,0,0.0
A71EV2A-x3663a,x3663a,24a3d0ad9d7e871d,COc1ccccc1CC(=O)N1CCO[C@@H](C(N)=O)C1,COc1ccccc1CC(=O)N1CCO[C@@H](C(N)=O)C1 |a:15|,COc1ccccc1CC(=O)N1CCO[C@@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCOCC1,4.615695746966642,False,True,structures/x3663a/A71EV2A-x3663a/A71EV2A-x3663a_ligand_ref.sdf,9f00a968d3ce6cba31670ef56ab5778bb9847ebb74947436ab316ad0defc009c,raw/A71EV2A-x3663a.pdb,195374f66aed736556288c7e438814d8c6cd7b3cf46eef473190b7ea62cca270,20,20,0,0.0
A71EV2A-x3665a,x3665a,dd4f51da682cffdc,COc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC(F)(F)C1,COc1ccccc1CC(=O)N1C[C@H](C(N)=O)CC(F)(F)C1 |&1:13|,COc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC(F)(F)C1,O=C(Cc1ccccc1)N1CCCCC1,5.41096889227547,False,True,structures/x3665a/A71EV2A-x3665a/A71EV2A-x3665a_ligand_ref.sdf,4598d8c7b4acff5cf58a9fdec06bc6325b2a7d982e6ffde27862fe80f1e8f1f1,raw/A71EV2A-x3665a.pdb,d854d2c76de902a72b1dae3fe417c287e19c6093014533e2105218759cbd4dd6,22,22,0,0.0
A71EV2A-x3685a,x3685a,7d49787be5f01045,COc1ccccc1CC(=O)N1CC[C@@H](NC(N)=O)C1,COc1ccccc1CC(=O)N1CC[C@H](NC(N)=O)C1 |&1:14|,COc1ccccc1CC(=O)N1CC[C@@H](NC(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,5.056011124926228,False,True,structures/x3685a/A71EV2A-x3685a/A71EV2A-x3685a_ligand_ref.sdf,dac662a968676fd3e95d898b724db93ec66aadf9e1ace76e58afe1a69fdb8f2f,raw/A71EV2A-x3685a.pdb,ebb2b55b62e8b01770ee54bfe0e629f1f5255d24cb491e6aefc9cdacd71731ee,20,20,0,0.0
A71EV2A-x3694a,x3694a_x3694b_x4032a_x4032b,44d668a57037ad8b,COc1ccccc1CC(=O)N1CC[C@@H](CC(N)=O)C1,COc1ccccc1CC(=O)N1CC[C@H](CC(N)=O)C1 |&1:14|,COc1ccccc1CC(=O)N1CC[C@@H](CC(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,5.055150304924533,False,True,structures/x3694a_x3694b_x4032a_x4032b/A71EV2A-x3694a/A71EV2A-x3694a_ligand_ref.sdf,751e577613cd29c144ff91d11d5f43f1acc48d6cec7ea3b5b2dc12b68914eecf,raw/A71EV2A-x3694a.pdb,03332bb0b39236a50419e7ca4c5ffd2930db3f00c53b916c4cd427fa76c51007,20,20,0,0.0
A71EV2A-x3694b,x3694a_x3694b_x4032a_x4032b,44d668a57037ad8b,COc1ccccc1CC(=O)N1CC[C@@H](CC(N)=O)C1,COc1ccccc1CC(=O)N1CC[C@H](CC(N)=O)C1 |&1:14|,COc1ccccc1CC(=O)N1CC[C@@H](CC(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,5.055150304924533,False,True,structures/x3694a_x3694b_x4032a_x4032b/A71EV2A-x3694b/A71EV2A-x3694b_ligand_ref.sdf,cf2dd8d06e75b15c0182bf0ef4e8bd67e2dfa86603adb6f07880effdc710ff54,raw/A71EV2A-x3694b.pdb,436e6a1a5c3253e8449c79efabe579958594b7ad499fc713f059717292a3fce2,20,20,0,0.0
A71EV2A-x3706a,x3706a_x3706b,7c0c2314ef8b9fb5,Cc1cccc(CNC(=O)N2CCC[C@H](C(N)=O)C2)c1,Cc1cccc(CNC(=O)N2CCC[C@H](C(N)=O)C2)c1 |a:14|,Cc1cccc(CNC(=O)N2CCC[C@H](C(N)=O)C2)c1,O=C(NCc1ccccc1)N1CCCCC1,4.967584368389079,False,True,structures/x3706a_x3706b/A71EV2A-x3706a/A71EV2A-x3706a_ligand_ref.sdf,4867524e92dc2f411a045b016d2696bdb7a8c2fc6e270432d3011888fbb8447a,raw/A71EV2A-x3706a.pdb,60218b5d4bb986049af80b8b84f2b13f4c6835b7ef5e4522797da50b2d4c55ed,20,20,0,0.0
A71EV2A-x3706b,x3706a_x3706b,7c0c2314ef8b9fb5,Cc1cccc(CNC(=O)N2CCC[C@H](C(N)=O)C2)c1,Cc1cccc(CNC(=O)N2CCC[C@H](C(N)=O)C2)c1 |a:14|,Cc1cccc(CNC(=O)N2CCC[C@H](C(N)=O)C2)c1,O=C(NCc1ccccc1)N1CCCCC1,4.967584368389079,False,True,structures/x3706a_x3706b/A71EV2A-x3706b/A71EV2A-x3706b_ligand_ref.sdf,23c4873db6431106266cc4079e0e49978cc35c6402c7ff9a30c7e959f0e6e1b6,raw/A71EV2A-x3706b.pdb,730e6d44a3717914d6c40c3aeadd3d06ef3a8448efc7338c37ac94e025f66ab9,20,20,0,0.0
A71EV2A-x3521a,x3521a,1f9ae6b84dd343fb,N#C[C@H]1C[C@@H](NC(=O)C2(c3ccc(Cl)cc3Cl)CCOCC2)C1,N#CC1CC(NC(=O)C2(c3ccc(Cl)cc3Cl)CCOCC2)C1,N#C[C@H]1C[C@@H](NC(=O)C2(c3ccc(Cl)cc3Cl)CCOCC2)C1,O=C(NC1CCC1)C1(c2ccccc2)CCOCC1,4.726469830785563,False,True,structures/x3521a/A71EV2A-x3521a/A71EV2A-x3521a_ligand_ref.sdf,94e02b6da93327b209b352c58aa0c425b79c49c0c33a5d93bc18ccdd0ed501c6,raw/A71EV2A-x3521a.pdb,eca9791a170635ac0d3148255195f421e0d2ea5fa4339fef542be18e67172d26,23,23,0,0.0
A71EV2A-x3522a,x3522a_x3522b,076aad5f7db7a4e3,COCC(=O)Nc1c(Cl)cc(C)cc1OCc1ncccn1,COCC(=O)Nc1c(Cl)cc(C)cc1OCc1ncccn1,COCC(=O)Nc1c(Cl)cc(C)cc1OCc1ncccn1,c1ccc(OCc2ncccn2)cc1,4.858392228943246,False,True,structures/x3522a_x3522b/A71EV2A-x3522a/A71EV2A-x3522a_ligand_ref.sdf,26abe516b04f5adb87bd1907f9b782f05cfe5d06367e0f3470c60a6b29665965,raw/A71EV2A-x3522a.pdb,137801f021bc1f7c268241f8731e348003c9739f13441669895c7a5867251769,22,22,0,0.0
A71EV2A-x3522b,x3522a_x3522b,076aad5f7db7a4e3,COCC(=O)Nc1c(Cl)cc(C)cc1OCc1ncccn1,COCC(=O)Nc1c(Cl)cc(C)cc1OCc1ncccn1,COCC(=O)Nc1c(Cl)cc(C)cc1OCc1ncccn1,c1ccc(OCc2ncccn2)cc1,4.858392228943246,False,True,structures/x3522a_x3522b/A71EV2A-x3522b/A71EV2A-x3522b_ligand_ref.sdf,ac4d1e729ed650615538cc8651b098d00d4220bcc2242089cc0b28cd091ed705,raw/A71EV2A-x3522b.pdb,51f91312955e6509d70acbdbb352e8539861d68d589514eea18b7dd22b816104,22,22,0,0.0
A71EV2A-x3546a,x3546a,0d7986037ea98e97,COc1ccc(F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,COc1ccc(F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,COc1ccc(F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,4.2094239507757765,False,True,structures/x3546a/A71EV2A-x3546a/A71EV2A-x3546a_ligand_ref.sdf,025eabc5590f3f7cfa42089d8a15b9d357fb9eef76bc1cf2e558f130d0ec2d8e,raw/A71EV2A-x3546a.pdb,ee56c7574fda372c6e16ea1bf2009366dccfe65843ae27c1d81fdb1de1525cde,21,21,0,0.0
A71EV2A-x3548a,x3229a_x3548a,ad342f8ac7ce351c,COc1ccncc1CC(=O)N1CCC[C@H](C(N)=O)C1,COc1ccncc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,COc1ccncc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccnc1)N1CCCCC1,4.7516996536545095,False,True,structures/x3229a_x3548a/A71EV2A-x3548a/A71EV2A-x3548a_ligand_ref.sdf,90639e25f57744f8dea9f561b774e8016993dd84886740f58d3978bd79a7055f,raw/A71EV2A-x3548a.pdb,a6d3033047decf18dd6ef71e01db433057d1846c70a31a74f31fd8d63e73c864,20,20,0,0.0
A71EV2A-x3550a,x3550a_x3550b,585e2abf2c57cd64,COc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1C,"COc1ccccc1CC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C |&1:13,19|",COc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1C,O=C(Cc1ccccc1)N1CCCCC1,4.411260481653311,False,True,structures/x3550a_x3550b/A71EV2A-x3550a/A71EV2A-x3550a_ligand_ref.sdf,94165ae939154969a4a2db09c5f0c9eab875fb8c233aacc53ed1ad03ec1054e6,raw/A71EV2A-x3550a.pdb,361f76c6e1ad5ab304c867615ca4c661d8ea65cc0afe514c0631be216ca78a66,21,21,0,0.0
A71EV2A-x3556a,x3556a,d459d5483f934862,Cn1cc2c(CC(=O)N3CC[C@H](C(N)=O)C3)cccc2n1,Cn1cc2c(CC(=O)N3CC[C@H](C(N)=O)C3)cccc2n1 |&1:11|,Cn1cc2c(CC(=O)N3CC[C@H](C(N)=O)C3)cccc2n1,O=C(Cc1cccc2n[nH]cc12)N1CCCC1,4.410050398674293,False,True,structures/x3556a/A71EV2A-x3556a/A71EV2A-x3556a_ligand_ref.sdf,f807148d622b5a61f3d7e62cdd8645e1259bd478eb359a73e868f340383340cf,raw/A71EV2A-x3556a.pdb,c1acfc0a67587a1be9722ce262ef0196f57d95a9d038cd5109a9183a943e8233,21,21,0,0.0
A71EV2A-x3557a,x3557a_x3557b,a3b2d5b8fe9392b9,COc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)c(OC)c1,COc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)c(OC)c1 |a:13|,COc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)c(OC)c1,O=C(Cc1ccccc1)N1CCCCC1,4.635207042042172,False,True,structures/x3557a_x3557b/A71EV2A-x3557a/A71EV2A-x3557a_ligand_ref.sdf,bbf0fead06ea65ce65e0ca932f32859ee1d79ade89c6d25071ec874eb2488a14,raw/A71EV2A-x3557a.pdb,98c7bb31ba4bde569d611c6b03c6b8b95c675cdff1a025704fef3a450a19aa35,22,22,0,0.0
A71EV2A-x3557b,x3557a_x3557b,a3b2d5b8fe9392b9,COc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)c(OC)c1,COc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)c(OC)c1 |a:13|,COc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)c(OC)c1,O=C(Cc1ccccc1)N1CCCCC1,4.635207042042172,False,True,structures/x3557a_x3557b/A71EV2A-x3557b/A71EV2A-x3557b_ligand_ref.sdf,2068b4598e77100807ad3dc4dfcbc138ca6f7e778ac9bc91f5dcfbf2a008f529,raw/A71EV2A-x3557b.pdb,ad8f7b48e3344e30c6cdf42ec119df75ab7efa0743223fde65def7df77128c15,22,22,0,0.0
A71EV2A-x3564a,x3564a,239e09eaf5b9eebf,Cc1ccccc1NC(=O)c1cncc(C(N)=O)c1,Cc1ccccc1NC(=O)c1cncc(C(N)=O)c1,Cc1ccccc1NC(=O)c1cncc(C(N)=O)c1,O=C(Nc1ccccc1)c1cccnc1,4.632644078973981,False,True,structures/x3564a/A71EV2A-x3564a/A71EV2A-x3564a_ligand_ref.sdf,615fda8c6df796719f09695de9c8f3b78e2569225d5b4f45f68a33b648c03bea,raw/A71EV2A-x3564a.pdb,067f2e3244c446a76c4b76eca30e2ab42d7ee4bd70d8f708db3d8f1c93846dbe,19,19,0,0.0
A71EV2A-x3568a,x3568a,62c9a44d0f3d85eb,Cc1ccc2c(C(=O)NCCc3cocn3)c[nH]c2c1,Cc1ccc2c(C(=O)NCCc3cocn3)c[nH]c2c1,Cc1ccc2c(C(=O)NCCc3cocn3)c[nH]c2c1,O=C(NCCc1cocn1)c1c[nH]c2ccccc12,5.10808214227103,False,True,structures/x3568a/A71EV2A-x3568a/A71EV2A-x3568a_ligand_ref.sdf,2acd99cd2f10e28f3a8bb0e567c50fa424ac8af3f16303243102dc4e44c39856,raw/A71EV2A-x3568a.pdb,29a14ea7a875d9070f27cafb0a0c33a2b8f81ffa890c04fa859017579377b201,20,20,0,0.0
A71EV2A-x3571a,x3571a_x3571b,a4e17d2f79241faf,COc1ccccc1CC(=O)N1CCCC[C@H](C(N)=O)C1,COc1ccccc1CC(=O)N1CCCC[C@H](C(N)=O)C1 |&1:16|,COc1ccccc1CC(=O)N1CCCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCCC1,4.952204384072568,False,True,structures/x3571a_x3571b/A71EV2A-x3571a/A71EV2A-x3571a_ligand_ref.sdf,b8564136c109fd4323e8886e2b7c221e91a0ddc250f0ed667787c0896979f976,raw/A71EV2A-x3571a.pdb,ada53dbbfaf741964130aebdb9e1c04070f23514e515edf2cc456252d571dc03,21,21,0,0.0
A71EV2A-x3571b,x3571a_x3571b,a4e17d2f79241faf,COc1ccccc1CC(=O)N1CCCC[C@H](C(N)=O)C1,COc1ccccc1CC(=O)N1CCCC[C@H](C(N)=O)C1 |&1:16|,COc1ccccc1CC(=O)N1CCCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCCC1,4.952204384072568,False,True,structures/x3571a_x3571b/A71EV2A-x3571b/A71EV2A-x3571b_ligand_ref.sdf,a6f068a2acc5bace8f91b6f3d38c9c12956b7b5b6dd33908a38764504ea51147,raw/A71EV2A-x3571b.pdb,e0b4570e84ce324bbcad71636ef355fa8ef6a759fa16286b5caedb8c4f21e971,21,21,0,0.0
A71EV2A-x3849a,x3849a_x3869a,55afabf1174c2e8d,COc1ncccc1CC(=O)N1CCC[C@@H](C(N)=O)C1,COc1ncccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |o1:15|,COc1ncccc1CC(=O)N1CCC[C@@H](C(N)=O)C1,O=C(Cc1cccnc1)N1CCCCC1,4.939681121858298,False,True,structures/x3849a_x3869a/A71EV2A-x3849a/A71EV2A-x3849a_ligand_ref.sdf,694f8b217a9211e97fbb15d9d8bb5e798fd1a74cfd5f1dc669bab1f021e383f2,raw/A71EV2A-x3849a.pdb,1bd5058ba26f987e965cb42810a5e8f47ce4a8317f43cad7cc388d31fdc1a45d,20,20,0,0.0
A71EV2A-x3858a,x3858a_x3858b,b6f1dada567c3ee2,COc1cccc(Cl)c1CC(=O)N1CCC[C@@H](C(N)=O)C1,COc1cccc(Cl)c1CC(=O)N1CCC[C@@H](C(N)=O)C1 |a:16|,COc1cccc(Cl)c1CC(=O)N1CCC[C@@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,4.620456050805198,False,True,structures/x3858a_x3858b/A71EV2A-x3858a/A71EV2A-x3858a_ligand_ref.sdf,b07f24a67d2aa2d092fe655c918d420f8947f8269f98628ed942344f904d6972,raw/A71EV2A-x3858a.pdb,c0f591e958b0f34405b909b62020c6230c206227235af8cbe220c13407356cfd,21,21,0,0.0
A71EV2A-x3858b,x3858a_x3858b,b6f1dada567c3ee2,COc1cccc(Cl)c1CC(=O)N1CCC[C@@H](C(N)=O)C1,COc1cccc(Cl)c1CC(=O)N1CCC[C@@H](C(N)=O)C1 |a:16|,COc1cccc(Cl)c1CC(=O)N1CCC[C@@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,4.620456050805198,False,True,structures/x3858a_x3858b/A71EV2A-x3858b/A71EV2A-x3858b_ligand_ref.sdf,5a6ce4f808a1b168b52e4526a3a20fb9b8fc0b743fd34534c29a5f6217023206,raw/A71EV2A-x3858b.pdb,09674065fb55cc3a80ab98d4d2116a7a0d9b8e4e7de924d38934bfb5e7c21613,21,21,0,0.0
A71EV2A-x3862a,x3862a,9cc82ea5d4066c71,COc1ccccc1[C@@H](OC)C(=O)N1CCC[C@H](C(N)=O)C1,COc1ccccc1[C@H](OC)C(=O)N1CCC[C@H](C(N)=O)C1 |o1:8|,COc1ccccc1[C@@H](OC)C(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,5.523700643055132,False,True,structures/x3862a/A71EV2A-x3862a/A71EV2A-x3862a_ligand_ref.sdf,d13aabeaa2ec602fc8c3f7b84a63bc928383eeb5d07acf76d5c48be9e91775f9,raw/A71EV2A-x3862a.pdb,722f4bdbd744aa193ae43cc9c2f3c449e9464b1407b51586fb3ebda7f9a94bd8,22,22,0,0.0
A71EV2A-x3867a,x3867a,b8625fbfc7911114,Cc1ccccc1NC(=O)c1ccc(C)c(C(N)=O)c1,Cc1ccccc1NC(=O)c1ccc(C)c(C(N)=O)c1,Cc1ccccc1NC(=O)c1ccc(C)c(C(N)=O)c1,O=C(Nc1ccccc1)c1ccccc1,4.804100347590766,False,True,structures/x3867a/A71EV2A-x3867a/A71EV2A-x3867a_ligand_ref.sdf,d6dc327450ccbcccd45656d4600551a6aa3ff4804b700ce64572a3deef871c85,raw/A71EV2A-x3867a.pdb,5f8d78ad8e3956a59c621082c85aaccc0076cf788aac1765e5a5abbce9717945,20,20,0,0.0
A71EV2A-x3869a,x3849a_x3869a,55afabf1174c2e8d,COc1ncccc1CC(=O)N1CCC[C@@H](C(N)=O)C1,COc1ncccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |o1:15|,COc1ncccc1CC(=O)N1CCC[C@@H](C(N)=O)C1,O=C(Cc1cccnc1)N1CCCCC1,4.939681121858298,False,True,structures/x3849a_x3869a/A71EV2A-x3869a/A71EV2A-x3869a_ligand_ref.sdf,35bcf7e2731e6cf7731a577c51db6dad85a53acdde35f168d3471b1c0f830d52,raw/A71EV2A-x3869a.pdb,52a8f15b973983b59385a777fe4902b8191211966fe095ccb67d2ed75c0d493d,20,20,0,0.0
